ev_id,sta,net,stla,stlo,elev_m,dist_deg,baz_deg,phase,origin_time_utc,arr_time_utc,travel_time_s,tt_residual_s,tdef,evla,evlo,evdep_km,mag_type,mag
619504557,JOW,IR,26.8322,128.2745,220.0,70.42,306.2,P,2020-10-25T11:47:37.48,2020-10-25T11:58:49.80,672.320,2.0,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,JSU,IR,31.5058,130.4550,400.0,71.17,311.5,P,2020-10-25T11:47:37.48,2020-10-25T11:58:50.31,672.830,-2.0,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,JKA,IR,44.1160,142.6000,220.0,71.47,328.2,P,2020-10-25T11:47:37.48,2020-10-25T11:58:54.27,676.790,0.5,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,ASAJ,IR,44.1165,142.5968,220.0,71.47,328.2,P,2020-10-25T11:47:37.48,2020-10-25T11:58:54.30,676.820,0.5,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,TJN,IR,36.3772,127.3638,60.0,75.91,314.4,P,2020-10-25T11:47:37.48,2020-10-25T11:59:19.30,701.820,-0.7,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,KSRS,IR,37.4540,127.9230,0.0,76.09,315.6,P,2020-10-25T11:47:37.48,2020-10-25T11:59:21.80,704.320,0.8,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,KSAR,IR,37.4421,127.8844,109.0,76.11,315.5,P,2020-10-25T11:47:37.48,2020-10-25T11:59:21.60,704.120,0.5,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,VLA,IR,43.1196,131.8848,61.0,76.74,322.1,P,2020-10-25T11:47:37.48,2020-10-25T11:59:25.10,707.620,0.6,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,INCN,IR,37.4830,126.6330,420.0,76.98,315.0,P,2020-10-25T11:47:37.48,2020-10-25T11:59:27.80,710.320,1.7,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,USRK,IR,44.1998,131.9888,170.0,77.31,323.1,P,2020-10-25T11:47:37.48,2020-10-25T11:59:28.62,711.140,0.9,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,USA0B,IR,44.1999,131.9887,115.0,77.31,323.1,P,2020-10-25T11:47:37.48,2020-10-25T11:59:27.80,710.320,0.0,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,HHU,IR,39.9273,127.5288,30.0,77.66,317.5,P,2020-10-25T11:47:37.48,2020-10-25T11:59:30.57,713.090,0.8,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,PYAG,IR,39.0508,125.7580,40.0,78.38,316.1,P,2020-10-25T11:47:37.48,2020-10-25T11:59:34.20,716.720,0.4,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,MDJ,IR,44.6164,129.5920,250.0,78.95,322.4,P,2020-10-25T11:47:37.48,2020-10-25T11:59:37.30,719.820,0.4,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,SUJ,IR,40.1029,124.4937,20.0,79.75,316.5,P,2020-10-25T11:47:37.48,2020-10-25T11:59:42.24,724.760,1.0,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,BNX,IR,45.7394,127.4045,227.0,80.86,322.5,P,2020-10-25T11:47:37.48,2020-10-25T11:59:47.00,729.520,-0.2,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,CN2,IR,43.8014,125.4480,230.0,81.02,320.1,P,2020-10-25T11:47:37.48,2020-10-25T11:59:48.00,730.520,-0.0,True,-15.3327,-173.4291,41.1,MS,5.9
619504557,SNY,IR,41.8278,123.5780,54.0,81.21,317.6,P,2020-10-25T11:47:37.48,2020-10-25T11:59:49.50,732.020,0.4,True,-15.3327,-173.4291,41.1,MS,5.9
619504761,JCJ,IR,27.0955,142.1846,164.0,33.04,35.2,P,2020-10-26T08:26:36.10,2020-10-26T08:32:59.37,383.270,-2.2,True,0.5270,121.5318,105.6,,
619504761,KSAR,IR,37.4421,127.8844,109.0,37.20,8.4,P,2020-10-26T08:26:36.10,2020-10-26T08:33:37.24,421.140,0.1,True,0.5270,121.5318,105.6,,
619504761,KSRS,IR,37.4540,127.9230,0.0,37.22,8.4,P,2020-10-26T08:26:36.10,2020-10-26T08:33:36.95,420.850,-0.3,True,0.5270,121.5318,105.6,,
619504761,KS19,IR,37.5019,127.8669,276.0,37.26,8.3,P,2020-10-26T08:26:36.10,2020-10-26T08:33:38.05,421.950,0.4,True,0.5270,121.5318,105.6,,
619504761,JGF,IR,35.6008,137.3572,580.0,37.88,21.2,P,2020-10-26T08:26:36.10,2020-10-26T08:33:42.30,426.200,-0.7,True,0.5270,121.5318,105.6,,
619504761,MAJO,IR,36.5427,138.2070,405.9,39.03,21.5,P,2020-10-26T08:26:36.10,2020-10-26T08:33:51.61,435.510,-1.0,True,0.5270,121.5318,105.6,,
619504761,MJAR,IR,36.5417,138.2090,422.0,39.03,21.5,P,2020-10-26T08:26:36.10,2020-10-26T08:33:51.17,435.070,-1.4,True,0.5270,121.5318,105.6,,
619504761,MJB9,IR,36.5458,138.2039,454.5,39.03,21.5,P,2020-10-26T08:26:36.10,2020-10-26T08:33:51.61,435.510,-1.0,True,0.5270,121.5318,105.6,,
619504761,JTM,IR,40.7868,141.0682,130.0,43.82,21.5,P,2020-10-26T08:26:36.10,2020-10-26T08:34:31.92,475.820,0.3,True,0.5270,121.5318,105.6,,
619504761,USA0B,IR,44.1999,131.9887,115.0,44.47,10.7,P,2020-10-26T08:26:36.10,2020-10-26T08:34:36.28,480.180,-0.5,True,0.5270,121.5318,105.6,,
619504761,USRK,IR,44.1998,131.9888,170.0,44.47,10.7,P,2020-10-26T08:26:36.10,2020-10-26T08:34:36.17,480.070,-0.6,True,0.5270,121.5318,105.6,,
619504761,MDJ,IR,44.6164,129.5920,250.0,44.48,8.2,P,2020-10-26T08:26:36.10,2020-10-26T08:34:37.08,480.980,0.2,True,0.5270,121.5318,105.6,,
619505250,JKA,IR,44.1160,142.6000,220.0,37.61,277.6,P,2020-10-26T09:25:10.44,2020-10-26T09:32:20.14,429.700,-0.6,True,54.9320,-160.2884,41.7,,
619505250,USRK,IR,44.1998,131.9888,170.0,43.55,285.0,P,2020-10-26T09:25:10.44,2020-10-26T09:33:08.20,477.760,-1.6,True,54.9320,-160.2884,41.7,,
619505250,MAJO,IR,36.5427,138.2070,405.9,45.10,272.3,P,2020-10-26T09:25:10.44,2020-10-26T09:33:21.82,491.380,-0.5,True,54.9320,-160.2884,41.7,,
619505250,MJAR,IR,36.5417,138.2090,422.0,45.10,272.3,P,2020-10-26T09:25:10.44,2020-10-26T09:33:21.79,491.350,-0.5,True,54.9320,-160.2884,41.7,,
619505250,BNX,IR,45.7394,127.4045,227.0,45.11,289.6,P,2020-10-26T09:25:10.44,2020-10-26T09:33:21.30,490.860,-0.9,True,54.9320,-160.2884,41.7,,
619505250,JGF,IR,35.6008,137.3572,580.0,46.25,272.0,P,2020-10-26T09:25:10.44,2020-10-26T09:33:30.78,500.340,-0.6,True,54.9320,-160.2884,41.7,,
619505250,INU,IR,35.3488,137.0170,140.0,46.62,272.1,P,2020-10-26T09:25:10.44,2020-10-26T09:33:32.43,501.990,-1.9,True,54.9320,-160.2884,41.7,,
619505250,JMN,IR,33.7282,133.8790,550.0,49.59,273.0,P,2020-10-26T09:25:10.44,2020-10-26T09:33:57.66,527.220,0.4,True,54.9320,-160.2884,41.7,,
619505250,KSRS,IR,37.4540,127.9230,0.0,50.35,281.0,P,2020-10-26T09:25:10.44,2020-10-26T09:34:03.25,532.810,0.3,True,54.9320,-160.2884,41.7,,
619505250,KSAR,IR,37.4421,127.8844,109.0,50.38,281.0,P,2020-10-26T09:25:10.44,2020-10-26T09:34:01.86,531.420,-1.3,True,54.9320,-160.2884,41.7,,
619505250,TJN,IR,36.3772,127.3638,60.0,51.43,280.4,P,2020-10-26T09:25:10.44,2020-10-26T09:34:11.31,540.870,0.3,True,54.9320,-160.2884,41.7,,
619505250,JNU,IR,33.1217,130.8783,540.0,51.76,274.9,P,2020-10-26T09:25:10.44,2020-10-26T09:34:12.95,542.510,-0.7,True,54.9320,-160.2884,41.7,,
619509197,JSU,IR,31.5058,130.4550,400.0,35.35,16.9,P,2020-10-27T19:43:53.50,2020-10-27T19:50:45.15,411.650,-1.0,True,-2.3427,119.1174,31.9,mb,5.6
619509197,JTU,IR,34.5243,129.3987,70.0,37.92,13.9,P,2020-10-27T19:43:53.50,2020-10-27T19:51:08.10,434.600,0.1,True,-2.3427,119.1174,31.9,mb,5.6
619509197,JMN,IR,33.7282,133.8790,550.0,38.48,20.0,P,2020-10-27T19:43:53.50,2020-10-27T19:51:12.35,438.850,-0.5,True,-2.3427,119.1174,31.9,mb,5.6
619509197,TJN,IR,36.3772,127.3638,60.0,39.28,10.5,P,2020-10-27T19:43:53.50,2020-10-27T19:51:19.60,446.100,0.2,True,-2.3427,119.1174,31.9,mb,5.6
619509197,INCN,IR,37.4830,126.6330,420.0,40.23,9.3,P,2020-10-27T19:43:53.50,2020-10-27T19:51:27.39,453.890,0.0,True,-2.3427,119.1174,31.9,mb,5.6
619509197,KSAR,IR,37.4421,127.8844,109.0,40.41,10.8,P,2020-10-27T19:43:53.50,2020-10-27T19:51:28.57,455.070,-0.2,True,-2.3427,119.1174,31.9,mb,5.6
619509197,KSRS,IR,37.4540,127.9230,0.0,40.43,10.8,P,2020-10-27T19:43:53.50,2020-10-27T19:51:29.50,456.000,0.6,True,-2.3427,119.1174,31.9,mb,5.6
619509197,KS19,IR,37.5019,127.8669,276.0,40.47,10.7,P,2020-10-27T19:43:53.50,2020-10-27T19:51:29.14,455.640,-0.1,True,-2.3427,119.1174,31.9,mb,5.6
619509197,HJU,IR,38.0429,125.7253,60.0,40.65,8.0,P,2020-10-27T19:43:53.50,2020-10-27T19:51:31.41,457.910,0.7,True,-2.3427,119.1174,31.9,mb,5.6
619509197,JSG,IR,34.6743,138.1860,107.0,40.95,24.3,P,2020-10-27T19:43:53.50,2020-10-27T19:51:31.83,458.330,-1.4,True,-2.3427,119.1174,31.9,mb,5.6
619509197,INU,IR,35.3488,137.0170,140.0,41.07,22.5,P,2020-10-27T19:43:53.50,2020-10-27T19:51:32.28,458.780,-2.0,True,-2.3427,119.1174,31.9,mb,5.6
619509197,JGF,IR,35.6008,137.3572,580.0,41.42,22.7,P,2020-10-27T19:43:53.50,2020-10-27T19:51:35.79,462.290,-1.5,True,-2.3427,119.1174,31.9,mb,5.6
619509197,PYAG,IR,39.0508,125.7580,40.0,41.64,7.8,P,2020-10-27T19:43:53.50,2020-10-27T19:51:39.88,466.380,1.0,True,-2.3427,119.1174,31.9,mb,5.6
619509197,SUJ,IR,40.1029,124.4937,20.0,42.53,6.1,P,2020-10-27T19:43:53.50,2020-10-27T19:51:48.12,474.620,2.0,True,-2.3427,119.1174,31.9,mb,5.6
619509197,MAJO,IR,36.5427,138.2070,405.9,42.58,22.9,P,2020-10-27T19:43:53.50,2020-10-27T19:51:43.82,470.320,-2.8,True,-2.3427,119.1174,31.9,mb,5.6
619509197,MJAR,IR,36.5417,138.2090,422.0,42.58,22.9,P,2020-10-27T19:43:53.50,2020-10-27T19:51:43.81,470.310,-2.8,True,-2.3427,119.1174,31.9,mb,5.6
619509197,HHU,IR,39.9273,127.5288,30.0,42.77,9.5,P,2020-10-27T19:43:53.50,2020-10-27T19:51:48.64,475.140,0.6,True,-2.3427,119.1174,31.9,mb,5.6
619509197,SNY,IR,41.8278,123.5780,54.0,44.15,4.8,P,2020-10-27T19:43:53.50,2020-10-27T19:51:58.30,484.800,-0.8,True,-2.3427,119.1174,31.9,mb,5.6
619509197,CN2,IR,43.8014,125.4480,230.0,46.29,6.3,P,2020-10-27T19:43:53.50,2020-10-27T19:52:15.00,501.500,-1.1,True,-2.3427,119.1174,31.9,mb,5.6
619509197,VLA,IR,43.1196,131.8848,61.0,46.70,12.8,P,2020-10-27T19:43:53.50,2020-10-27T19:52:20.20,506.700,0.9,True,-2.3427,119.1174,31.9,mb,5.6
619509197,JTM,IR,40.7868,141.0682,130.0,47.37,22.7,P,2020-10-27T19:43:53.50,2020-10-27T19:52:25.00,511.500,0.4,True,-2.3427,119.1174,31.9,mb,5.6
619509197,MDJ,IR,44.6164,129.5920,250.0,47.68,10.1,P,2020-10-27T19:43:53.50,2020-10-27T19:52:28.10,514.600,1.1,True,-2.3427,119.1174,31.9,mb,5.6
619509197,USA0B,IR,44.1999,131.9887,115.0,47.75,12.5,P,2020-10-27T19:43:53.50,2020-10-27T19:52:26.60,513.100,-0.9,True,-2.3427,119.1174,31.9,mb,5.6
619509197,USRK,IR,44.1998,131.9888,170.0,47.75,12.5,P,2020-10-27T19:43:53.50,2020-10-27T19:52:26.36,512.860,-1.1,True,-2.3427,119.1174,31.9,mb,5.6
619509197,BNX,IR,45.7394,127.4045,227.0,48.44,7.8,P,2020-10-27T19:43:53.50,2020-10-27T19:52:31.50,518.000,-1.3,True,-2.3427,119.1174,31.9,mb,5.6
619509197,ASAJ,IR,44.1165,142.5968,220.0,50.81,21.7,P,2020-10-27T19:43:53.50,2020-10-27T19:52:50.80,537.300,-0.1,True,-2.3427,119.1174,31.9,mb,5.6
619509197,JKA,IR,44.1160,142.6000,220.0,50.81,21.7,P,2020-10-27T19:43:53.50,2020-10-27T19:52:50.80,537.300,-0.1,True,-2.3427,119.1174,31.9,mb,5.6
619509233,ERM,IR,42.0150,143.1571,40.0,30.86,266.6,P,2020-10-28T04:13:42.17,2020-10-28T04:19:36.75,354.580,1.5,True,53.1402,-173.4488,246.8,,
619509233,USRK,IR,44.1998,131.9888,170.0,36.32,278.3,P,2020-10-28T04:13:42.17,2020-10-28T04:20:22.69,400.520,0.5,True,53.1402,-173.4488,246.8,,
619509233,MJAR,IR,36.5417,138.2090,422.0,37.28,263.4,P,2020-10-28T04:13:42.17,2020-10-28T04:20:30,407.830,-0.5,True,53.1402,-173.4488,246.8,,
619509233,MAJO,IR,36.5427,138.2070,405.9,37.28,263.4,P,2020-10-28T04:13:42.17,2020-10-28T04:20:31.49,409.320,1.0,True,53.1402,-173.4488,246.8,,
619509233,MJB9,IR,36.5458,138.2039,454.5,37.28,263.4,P,2020-10-28T04:13:42.17,2020-10-28T04:20:32.14,409.970,1.7,True,53.1402,-173.4488,246.8,,
619509233,BNX,IR,45.7394,127.4045,227.0,38.18,283.4,P,2020-10-28T04:13:42.17,2020-10-28T04:20:37.50,415.330,-0.3,True,53.1402,-173.4488,246.8,,
619509233,JGF,IR,35.6008,137.3572,580.0,38.43,263.0,P,2020-10-28T04:13:42.17,2020-10-28T04:20:40.90,418.730,0.9,True,53.1402,-173.4488,246.8,,
619509233,CN2,IR,43.8014,125.4480,230.0,40.42,282.1,P,2020-10-28T04:13:42.17,2020-10-28T04:20:56.50,434.330,0.2,True,53.1402,-173.4488,246.8,,
619509233,JCJ,IR,27.0955,142.1846,164.0,41.79,249.3,P,2020-10-28T04:13:42.17,2020-10-28T04:21:05.62,443.450,-2.0,True,53.1402,-173.4488,246.8,,
619509233,KSRS,IR,37.4540,127.9230,0.0,42.87,272.9,P,2020-10-28T04:13:42.17,2020-10-28T04:21:17.50,455.330,1.4,True,53.1402,-173.4488,246.8,,
619509233,TJN,IR,36.3772,127.3638,60.0,43.91,272.1,P,2020-10-28T04:13:42.17,2020-10-28T04:21:26.50,464.330,2.0,True,53.1402,-173.4488,246.8,,
619509233,JNU,IR,33.1217,130.8783,540.0,44.01,265.9,P,2020-10-28T04:13:42.17,2020-10-28T04:21:25.55,463.380,0.2,True,53.1402,-173.4488,246.8,,
619509332,JSU,IR,31.5058,130.4550,400.0,32.10,9.7,P,2020-10-28T09:09:00.23,2020-10-28T09:15:21.18,380.950,-1.1,True,-0.2611,124.4587,55.2,mB,5.5
619509332,JNU,IR,33.1217,130.8783,540.0,33.75,9.7,P,2020-10-28T09:09:00.23,2020-10-28T09:15:36.68,396.450,-0.0,True,-0.2611,124.4587,55.2,mB,5.5
619509332,JTU,IR,34.5243,129.3987,70.0,34.91,7.1,P,2020-10-28T09:09:00.23,2020-10-28T09:15:46.93,406.700,0.3,True,-0.2611,124.4587,55.2,mB,5.5
619509332,JMN,IR,33.7282,133.8790,550.0,34.95,13.8,P,2020-10-28T09:09:00.23,2020-10-28T09:15:48.00,407.770,0.9,True,-0.2611,124.4587,55.2,mB,5.5
619509332,INU,IR,35.3488,137.0170,140.0,37.32,17.1,P,2020-10-28T09:09:00.23,2020-10-28T09:16:07.58,427.350,0.4,True,-0.2611,124.4587,55.2,mB,5.5
619509332,KSAR,IR,37.4421,127.8844,109.0,37.65,4.5,P,2020-10-28T09:09:00.23,2020-10-28T09:16:09.53,429.300,-0.5,True,-0.2611,124.4587,55.2,mB,5.5
619509332,JGF,IR,35.6008,137.3572,580.0,37.65,17.3,P,2020-10-28T09:09:00.23,2020-10-28T09:16:10.40,430.170,0.3,True,-0.2611,124.4587,55.2,mB,5.5
619509332,KSRS,IR,37.4540,127.9230,0.0,37.66,4.5,P,2020-10-28T09:09:00.23,2020-10-28T09:16:10.20,429.970,0.1,True,-0.2611,124.4587,55.2,mB,5.5
619509332,KS19,IR,37.5019,127.8669,276.0,37.71,4.4,P,2020-10-28T09:09:00.23,2020-10-28T09:16:09.40,429.170,-1.1,True,-0.2611,124.4587,55.2,mB,5.5
619509332,MAJO,IR,36.5427,138.2070,405.9,38.78,17.8,P,2020-10-28T09:09:00.23,2020-10-28T09:16:19.09,438.860,-0.5,True,-0.2611,124.4587,55.2,mB,5.5
619509332,MJAR,IR,36.5417,138.2090,422.0,38.78,17.8,P,2020-10-28T09:09:00.23,2020-10-28T09:16:18.70,438.470,-0.8,True,-0.2611,124.4587,55.2,mB,5.5
619509332,JTM,IR,40.7868,141.0682,130.0,43.56,18.4,P,2020-10-28T09:09:00.23,2020-10-28T09:17:00.30,480.070,1.6,True,-0.2611,124.4587,55.2,mB,5.5
619509332,VLA,IR,43.1196,131.8848,61.0,43.70,7.9,P,2020-10-28T09:09:00.23,2020-10-28T09:17:00.20,479.970,0.4,True,-0.2611,124.4587,55.2,mB,5.5
619509332,CN2,IR,43.8014,125.4480,230.0,43.88,1.0,P,2020-10-28T09:09:00.23,2020-10-28T09:17:04.80,484.570,3.6,True,-0.2611,124.4587,55.2,mB,5.5
619509332,USA0B,IR,44.1999,131.9887,115.0,44.77,7.7,P,2020-10-28T09:09:00.23,2020-10-28T09:17:07.90,487.670,-0.5,True,-0.2611,124.4587,55.2,mB,5.5
619509332,USRK,IR,44.1998,131.9888,170.0,44.77,7.7,P,2020-10-28T09:09:00.23,2020-10-28T09:17:08.38,488.150,0.0,True,-0.2611,124.4587,55.2,mB,5.5
619509332,MDJ,IR,44.6164,129.5920,250.0,44.92,5.2,P,2020-10-28T09:09:00.23,2020-10-28T09:17:10.08,489.850,0.5,True,-0.2611,124.4587,55.2,mB,5.5
619509332,ERM,IR,42.0150,143.1571,40.0,45.34,19.6,P,2020-10-28T09:09:00.23,2020-10-28T09:17:12.25,492.020,-0.7,True,-0.2611,124.4587,55.2,mB,5.5
619509332,BNX,IR,45.7394,127.4045,227.0,45.88,2.9,P,2020-10-28T09:09:00.23,2020-10-28T09:17:16.30,496.070,-0.8,True,-0.2611,124.4587,55.2,mB,5.5
619509332,ASAJ,IR,44.1165,142.5968,220.0,47.05,17.8,P,2020-10-28T09:09:00.23,2020-10-28T09:17:25.80,505.570,-0.5,True,-0.2611,124.4587,55.2,mB,5.5
619509332,JKA,IR,44.1160,142.6000,220.0,47.05,17.8,P,2020-10-28T09:09:00.23,2020-10-28T09:17:25.79,505.560,-0.6,True,-0.2611,124.4587,55.2,mB,5.5
619509665,JCJ,IR,27.0955,142.1846,164.0,48.02,329.3,P,2020-10-28T14:12:56.25,2020-10-28T14:21:13.47,497.220,-3.3,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JMZ,IR,25.8198,131.2237,50.0,53.32,318.4,P,2020-10-28T14:12:56.25,2020-10-28T14:21:57.40,541.150,0.9,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JHJ2,IR,33.1117,139.8167,70.0,54.14,331.3,P,2020-10-28T14:12:56.25,2020-10-28T14:22:02.03,545.780,-0.3,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JHJ,IR,33.1192,139.7833,153.0,54.17,331.3,P,2020-10-28T14:12:56.25,2020-10-28T14:22:01.72,545.470,-0.8,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JOW,IR,26.8322,128.2745,220.0,55.94,317.1,P,2020-10-28T14:12:56.25,2020-10-28T14:22:16.12,559.870,0.8,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JSG,IR,34.6743,138.1860,107.0,56.20,331.0,P,2020-10-28T14:12:56.25,2020-10-28T14:22:17.90,561.650,0.9,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JMJ,IR,24.8147,125.2935,43.0,56.66,313.2,P,2020-10-28T14:12:56.25,2020-10-28T14:22:21.40,565.150,0.9,True,-14.4526,167.4074,185.4,mb,5.8
619509665,INU,IR,35.3488,137.0170,140.0,57.30,330.6,P,2020-10-28T14:12:56.25,2020-10-28T14:22:24.65,568.400,-0.0,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JGF,IR,35.6008,137.3572,580.0,57.34,331.0,P,2020-10-28T14:12:56.25,2020-10-28T14:22:25.20,568.950,0.1,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JMN,IR,33.7282,133.8790,550.0,57.59,327.0,P,2020-10-28T14:12:56.25,2020-10-28T14:22:27.60,571.350,0.7,True,-14.4526,167.4074,185.4,mb,5.8
619509665,MJAR,IR,36.5417,138.2090,422.0,57.72,332.3,P,2020-10-28T14:12:56.25,2020-10-28T14:22:27.09,570.840,-0.6,True,-14.4526,167.4074,185.4,mb,5.8
619509665,MAJO,IR,36.5427,138.2070,405.9,57.73,332.3,P,2020-10-28T14:12:56.25,2020-10-28T14:22:27.29,571.040,-0.4,True,-14.4526,167.4074,185.4,mb,5.8
619509665,MJB9,IR,36.5458,138.2039,454.5,57.73,332.3,P,2020-10-28T14:12:56.25,2020-10-28T14:22:28.59,572.340,0.8,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JSU,IR,31.5058,130.4550,400.0,57.84,322.7,P,2020-10-28T14:12:56.25,2020-10-28T14:22:28.75,572.500,0.1,True,-14.4526,167.4074,185.4,mb,5.8
619509665,YOJ,IR,24.4617,123.0108,32.0,58.09,311.3,P,2020-10-28T14:12:56.25,2020-10-28T14:22:31.40,575.150,1.0,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JNU,IR,33.1217,130.8783,540.0,58.78,324.3,P,2020-10-28T14:12:56.25,2020-10-28T14:22:35.12,578.870,0.0,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JTM,IR,40.7868,141.0682,130.0,60.14,337.1,P,2020-10-28T14:12:56.25,2020-10-28T14:22:45.00,588.750,0.7,True,-14.4526,167.4074,185.4,mb,5.8
619509665,ERM,IR,42.0150,143.1571,40.0,60.47,339.4,P,2020-10-28T14:12:56.25,2020-10-28T14:22:46.89,590.640,0.5,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JEM,IR,42.0158,143.1573,40.0,60.47,339.4,P,2020-10-28T14:12:56.25,2020-10-28T14:22:47.40,591.150,1.0,True,-14.4526,167.4074,185.4,mb,5.8
619509665,JTU,IR,34.5243,129.3987,70.0,60.64,324.3,P,2020-10-28T14:12:56.25,2020-10-28T14:22:46.67,590.420,-1.1,True,-14.4526,167.4074,185.4,mb,5.8
619509665,KUR,IR,45.2333,147.8667,25.0,61.99,344.5,P,2020-10-28T14:12:56.25,2020-10-28T14:22:56.00,599.750,-0.5,True,-14.4526,167.4074,185.4,mb,5.8
619509665,TJN,IR,36.3772,127.3638,60.0,63.12,324.4,P,2020-10-28T14:12:56.25,2020-10-28T14:23:04.70,608.450,0.4,True,-14.4526,167.4074,185.4,mb,5.8
619509665,KSRS,IR,37.4540,127.9230,0.0,63.59,325.6,P,2020-10-28T14:12:56.25,2020-10-28T14:23:07.65,611.400,0.4,True,-14.4526,167.4074,185.4,mb,5.8
619509665,KSAR,IR,37.4421,127.8844,109.0,63.60,325.6,P,2020-10-28T14:12:56.25,2020-10-28T14:23:07.08,610.830,-0.3,True,-14.4526,167.4074,185.4,mb,5.8
619509665,INCN,IR,37.4830,126.6330,420.0,64.32,324.8,P,2020-10-28T14:12:56.25,2020-10-28T14:23:12.52,616.270,0.4,True,-14.4526,167.4074,185.4,mb,5.8
619509665,HJU,IR,38.0429,125.7253,60.0,65.22,324.7,P,2020-10-28T14:12:56.25,2020-10-28T14:23:17.80,621.550,-0.1,True,-14.4526,167.4074,185.4,mb,5.8
619509665,HHU,IR,39.9273,127.5288,30.0,65.60,327.2,P,2020-10-28T14:12:56.25,2020-10-28T14:23:20.02,623.770,-0.2,True,-14.4526,167.4074,185.4,mb,5.8
619509665,VLA,IR,43.1196,131.8848,61.0,65.89,332.2,P,2020-10-28T14:12:56.25,2020-10-28T14:23:22.20,625.950,0.1,True,-14.4526,167.4074,185.4,mb,5.8
619509665,PYAG,IR,39.0508,125.7580,40.0,65.92,325.5,P,2020-10-28T14:12:56.25,2020-10-28T14:23:23.14,626.890,0.8,True,-14.4526,167.4074,185.4,mb,5.8
619509665,USA0B,IR,44.1999,131.9887,115.0,66.70,333.0,P,2020-10-28T14:12:56.25,2020-10-28T14:23:27.98,631.730,0.8,True,-14.4526,167.4074,185.4,mb,5.8
619509665,USRK,IR,44.1998,131.9888,170.0,66.70,333.0,P,2020-10-28T14:12:56.25,2020-10-28T14:23:26.86,630.610,-0.3,True,-14.4526,167.4074,185.4,mb,5.8
619509665,SUJ,IR,40.1029,124.4937,20.0,67.35,325.5,P,2020-10-28T14:12:56.25,2020-10-28T14:23:32.15,635.900,0.8,True,-14.4526,167.4074,185.4,mb,5.8
619509665,MDJ,IR,44.6164,129.5920,250.0,68.10,331.8,P,2020-10-28T14:12:56.25,2020-10-28T14:23:36.71,640.460,0.8,True,-14.4526,167.4074,185.4,mb,5.8
619509665,SNY,IR,41.8278,123.5780,54.0,69.05,326.3,P,2020-10-28T14:12:56.25,2020-10-28T14:23:42.00,645.750,0.1,True,-14.4526,167.4074,185.4,mb,5.8
619509665,CN2,IR,43.8014,125.4480,230.0,69.48,328.9,P,2020-10-28T14:12:56.25,2020-10-28T14:23:45.00,648.750,0.5,True,-14.4526,167.4074,185.4,mb,5.8
619509665,BNX,IR,45.7394,127.4045,227.0,69.96,331.4,P,2020-10-28T14:12:56.25,2020-10-28T14:23:47.80,651.550,0.4,True,-14.4526,167.4074,185.4,mb,5.8
619512621,BNX,IR,45.7394,127.4045,227.0,41.62,60.5,P,2020-10-29T09:32:42.95,2020-10-29T09:40:26.30,463.350,0.1,True,37.5914,71.7626,48.6,,
619512621,KS19,IR,37.5019,127.8669,276.0,43.90,72.2,P,2020-10-29T09:32:42.95,2020-10-29T09:40:45.55,482.600,0.8,True,37.5914,71.7626,48.6,,
619512621,KSAR,IR,37.4421,127.8844,109.0,43.93,72.3,P,2020-10-29T09:32:42.95,2020-10-29T09:40:44.32,481.370,-0.7,True,37.5914,71.7626,48.6,,
619512621,KSRS,IR,37.4540,127.9230,0.0,43.96,72.2,P,2020-10-29T09:32:42.95,2020-10-29T09:40:45.10,482.150,-0.1,True,37.5914,71.7626,48.6,,
619512621,USA0B,IR,44.1999,131.9887,115.0,45.11,61.8,P,2020-10-29T09:32:42.95,2020-10-29T09:40:51.40,488.450,-2.9,True,37.5914,71.7626,48.6,,
619512621,USRK,IR,44.1998,131.9888,170.0,45.11,61.8,P,2020-10-29T09:32:42.95,2020-10-29T09:40:54.28,491.330,-0.0,True,37.5914,71.7626,48.6,,
